movieId,title,genre_combo,genre_count,tmdbId,avg_rating,num_ratings,all_tags,features,poster_url
410,Addams Family Values (1993),"Children,Comedy,Fantasy",3,2758.0,3.1011904761904763,504,black comedy Christina Ricci Christopher Lloyd dark comedy family gothic,Children Comedy Fantasy black comedy Christina Ricci Christopher Lloyd dark comedy family gothic,https://image.tmdb.org/t/p/w300/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
412,"Age of Innocence, The (1993)",Drama,1,10436.0,3.5,15,Edith Wharton,Drama Edith Wharton,https://image.tmdb.org/t/p/w300/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),Comedy,1,13595.0,2.7884615384615383,26,Comedy,Comedy Comedy,https://image.tmdb.org/t/p/w300/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
421,Black Beauty (1994),"Adventure,Children,Drama",3,14522.0,3.2083333333333335,12,horses,Adventure Children Drama horses,https://image.tmdb.org/t/p/w300/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
425,Blue Sky (1994),"Drama,Romance",2,57834.0,3.75,4,mental illness Oscar (Best Actress),Drama Romance mental illness Oscar (Best Actress),https://image.tmdb.org/t/p/w300/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
431,Carlito's Way (1993),"Crime,Drama",2,6075.0,3.738095238095238,126,Al Pacino gangster mafia,Crime Drama Al Pacino gangster mafia,https://image.tmdb.org/t/p/w300/g6D7mjQtndu768cusGmoEQY9fTB.jpg
440,Dave (1993),"Comedy,Romance",2,11566.0,3.5460526315789473,76,President,Comedy Romance President,https://image.tmdb.org/t/p/w300/n7wQlcexeER5bW7DvV8sji2vRRH.jpg
454,"Firm, The (1993)","Drama,Thriller",2,37233.0,3.5346534653465347,101,John Grisham,Drama Thriller John Grisham,https://image.tmdb.org/t/p/w300/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg
457,"Fugitive, The (1993)",Thriller,1,5503.0,3.9921052631578946,190,based on a TV show,Thriller based on a TV show,https://image.tmdb.org/t/p/w300/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,1,11934.0,3.55,40,hula hoop,Comedy hula hoop,https://image.tmdb.org/t/p/w300/bp5Kg9iT9oSXsECgDkNJVqvIrxX.jpg
474,In the Line of Fire (1993),"Action,Thriller",2,9386.0,3.692857142857143,70,assassination,Action Thriller assassination,https://image.tmdb.org/t/p/w300/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg
475,In the Name of the Father (1993),Drama,1,7984.0,4.3,25,Ireland,Drama Ireland,https://image.tmdb.org/t/p/w300/3NcIkKxaO2SmRVsG1v50XhtmL0f.jpg
477,What's Love Got to Do with It? (1993),"Drama,Musical",2,15765.0,3.3823529411764706,17,biopic,Drama Musical biopic,https://image.tmdb.org/t/p/w300/btC4819GhihmkCELqO3qgepNGos.jpg
480,Jurassic Park (1993),"Action,Adventure,Sci-Fi,Thriller",4,329.0,3.75,238,Dinosaur,Action Adventure Sci-Fi Thriller Dinosaur,https://image.tmdb.org/t/p/w300/maFjKnJ62hDQ9E66dKqDZgbUy0H.jpg
488,M. Butterfly (1993),"Drama,Romance",2,1413.0,3.0,2,Japan sexuality,Drama Romance Japan sexuality,https://image.tmdb.org/t/p/w300/vfutnJ9sgpAtNuPemksd26gd5dC.jpg
497,Much Ado About Nothing (1993),"Comedy,Romance",2,11971.0,3.813953488372093,43,Shakespeare,Comedy Romance Shakespeare,https://image.tmdb.org/t/p/w300/tvltGP6vYOkHdURag0jPSjhPUAV.jpg
500,Mrs. Doubtfire (1993),"Comedy,Drama",2,788.0,3.388888888888889,432,cross dressing divorce men in drag,Comedy Drama cross dressing divorce men in drag,https://image.tmdb.org/t/p/w300/shHrSmXS5140o6sQzgzXxn3KqSm.jpg
508,Philadelphia (1993),Drama,1,9800.0,3.6136363636363638,66,AIDs,Drama AIDs,https://image.tmdb.org/t/p/w300/5RLPhlKVmoggebXqizgKqwtmRvJ.jpg
513,Radioland Murders (1994),"Comedy,Mystery,Romance",3,22588.0,3.375,8,radio show business,Comedy Mystery Romance radio show business,https://image.tmdb.org/t/p/w300/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg
515,"Remains of the Day, The (1993)","Drama,Romance",2,1245.0,3.6041666666666665,48,Butler Housekeeper,Drama Romance Butler Housekeeper,https://image.tmdb.org/t/p/w300/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg
516,Renaissance Man (1994),"Comedy,Drama",2,11858.0,3.0555555555555554,18,military,Comedy Drama military,https://image.tmdb.org/t/p/w300/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg
522,Romper Stomper (1992),"Action,Drama",2,10412.0,3.2857142857142856,21,Australia racism violence,Action Drama Australia racism violence,https://image.tmdb.org/t/p/w300/urE3Jzl3zuz2XUmAq2rXubYn3SD.jpg
524,Rudy (1993),Drama,1,14534.0,3.485294117647059,34,football,Drama football,https://image.tmdb.org/t/p/w300/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
527,Schindler's List (1993),"Drama,War",2,424.0,4.225,1540,moving thought-provoking Holocaust based on a true story biography disturbing holocaust,Drama War moving thought-provoking Holocaust based on a true story biography disturbing holocaust,https://image.tmdb.org/t/p/w300/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
529,Searching for Bobby Fischer (1993),Drama,1,14291.0,3.875,40,chess,Drama chess,https://image.tmdb.org/t/p/w300/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg
531,"Secret Garden, The (1993)","Children,Drama",2,11236.0,3.25,24,In Netflix queue,Children Drama In Netflix queue,https://image.tmdb.org/t/p/w300/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg
534,Shadowlands (1993),"Drama,Romance",2,10445.0,3.607142857142857,14,C.S. Lewis,Drama Romance C.S. Lewis,https://image.tmdb.org/t/p/w300/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg
535,Short Cuts (1993),Drama,1,695.0,3.2666666666666666,15,large cast,Drama large cast,https://image.tmdb.org/t/p/w300/mbNTvbtWfV4soyErimDTdX67OAr.jpg
538,Six Degrees of Separation (1993),Drama,1,23210.0,3.5833333333333335,12,race,Drama race,https://image.tmdb.org/t/p/w300/bROsFCnsHr0e09M7VA0aCcNF432.jpg
539,Sleepless in Seattle (1993),"Comedy,Drama,Romance",3,858.0,3.4716981132075473,106,Empire State Building,Comedy Drama Romance Empire State Building,https://image.tmdb.org/t/p/w300/jAXfku1u1uaLGh4cUmK0ESf1pPu.jpg
540,Sliver (1993),Thriller,1,867.0,2.6666666666666665,18,bad,Thriller bad,https://image.tmdb.org/t/p/w300/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg
541,Blade Runner (1982),"Action,Sci-Fi,Thriller",3,78.0,4.100806451612903,1612,sci-fi robots androids artificial intelligence atmospheric cyberpunk future mindfuck Philip K. Dick dreamlike existentialism philosophical,Action Sci-Fi Thriller sci-fi robots androids artificial intelligence atmospheric cyberpunk future mindfuck Philip K. Dick dreamlike existentialism philosophical,https://image.tmdb.org/t/p/w300/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg
543,So I Married an Axe Murderer (1993),"Comedy,Romance,Thriller",3,10442.0,3.317073170731707,41,beat poetry,Comedy Romance Thriller beat poetry,https://image.tmdb.org/t/p/w300/zQlpQDKDADKlgqfMs1E191ofDJU.jpg
551,"Nightmare Before Christmas, The (1993)","Animation,Children,Fantasy,Musical",4,9479.0,3.553763440860215,186,Christmas Halloween,Animation Children Fantasy Musical Christmas Halloween,https://image.tmdb.org/t/p/w300/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg
552,"Three Musketeers, The (1993)","Action,Adventure,Comedy,Romance",4,10057.0,3.262295081967213,61,knights,Action Adventure Comedy Romance knights,https://image.tmdb.org/t/p/w300/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg
556,"War Room, The (1993)",Documentary,1,26408.0,3.3333333333333335,6,politics,Documentary politics,https://image.tmdb.org/t/p/w300/prfxsyG4SnlnqqulavCJ4RksFUA.jpg
562,Welcome to the Dollhouse (1995),"Comedy,Drama",2,11446.0,3.5434782608695654,23,adolescence,Comedy Drama adolescence,https://image.tmdb.org/t/p/w300/fsMMOVto87pvUQyozOF9CaT9aMR.jpg
586,Home Alone (1990),"Children,Comedy",2,771.0,2.9956896551724137,116,christmas,Children Comedy christmas,https://image.tmdb.org/t/p/w300/onTSipZ8R3bliBdKfPtsDuHTdlL.jpg
587,Ghost (1990),"Comedy,Drama,Fantasy,Romance,Thriller",5,251.0,3.4347826086956523,115,overrated,Comedy Drama Fantasy Romance Thriller overrated,https://image.tmdb.org/t/p/w300/w9RaPHov8oM5cnzeE27isnFMsvS.jpg
588,Aladdin (1992),"Adventure,Animation,Children,Comedy,Musical",5,812.0,3.7923497267759565,183,Disney,Adventure Animation Children Comedy Musical Disney,https://image.tmdb.org/t/p/w300/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg
589,Terminator 2: Judgment Day (1991),"Action,Sci-Fi",2,280.0,3.970982142857143,1792,apocalypse Arnold Schwarzenegger nuclear war sci-fi Suspense time travel robots Scifi masterpiece,Action Sci-Fi apocalypse Arnold Schwarzenegger nuclear war sci-fi Suspense time travel robots Scifi masterpiece,https://image.tmdb.org/t/p/w300/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg
590,Dances with Wolves (1990),"Adventure,Drama,Western",3,581.0,3.8353658536585367,328,American Indians Native Americans,Adventure Drama Western American Indians Native Americans,https://image.tmdb.org/t/p/w300/hw0ZEHAaTqTxSXGVwUFX7uvanSA.jpg
592,Batman (1989),"Action,Crime,Thriller",3,268.0,3.4285714285714284,189,superhero,Action Crime Thriller superhero,https://image.tmdb.org/t/p/w300/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg
593,"Silence of the Lambs, The (1991)","Crime,Horror,Thriller",3,274.0,4.161290322580645,1674,Hannibal Lector disturbing drama gothic psychology suspense,Crime Horror Thriller Hannibal Lector disturbing drama gothic psychology suspense,https://image.tmdb.org/t/p/w300/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
594,Snow White and the Seven Dwarfs (1937),"Animation,Children,Drama,Fantasy,Musical",5,408.0,3.616883116883117,77,Disney,Animation Children Drama Fantasy Musical Disney,https://image.tmdb.org/t/p/w300/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
595,Beauty and the Beast (1991),"Animation,Children,Fantasy,IMAX,Musical,Romance",6,10020.0,3.7705479452054793,146,Disney,Animation Children Fantasy IMAX Musical Romance Disney,https://image.tmdb.org/t/p/w300/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg
596,Pinocchio (1940),"Animation,Children,Fantasy,Musical",4,10895.0,3.45,60,Disney,Animation Children Fantasy Musical Disney,https://image.tmdb.org/t/p/w300/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg
597,Pretty Woman (1990),"Comedy,Romance",2,114.0,3.4851851851851854,135,prostitution,Comedy Romance prostitution,https://image.tmdb.org/t/p/w300/hVHUfT801LQATGd26VPzhorIYza.jpg
608,Fargo (1996),"Comedy,Crime,Drama,Thriller",4,275.0,4.116022099447513,905,based on a true story dark comedy KIDNAPPING Steve Buscemi Coen Brothers,Comedy Crime Drama Thriller based on a true story dark comedy KIDNAPPING Steve Buscemi Coen Brothers,https://image.tmdb.org/t/p/w300/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg
616,"Aristocats, The (1970)","Animation,Children",2,10112.0,3.411111111111111,45,Disney,Animation Children Disney,https://image.tmdb.org/t/p/w300/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg
628,Primal Fear (1996),"Crime,Drama,Mystery,Thriller",4,1592.0,3.642857142857143,210,edward norton psychology suspense thought-provoking twist ending priest,Crime Drama Mystery Thriller edward norton psychology suspense thought-provoking twist ending priest,https://image.tmdb.org/t/p/w300/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg
638,Jack and Sarah (1995),Romance,1,2021.0,3.0,1,babies,Romance babies,https://image.tmdb.org/t/p/w300/yWMj1KMfnixB35qa2IZKniHF4sn.jpg
647,Courage Under Fire (1996),"Action,Crime,Drama,War",4,10684.0,3.3275862068965516,29,Gulf War,Action Crime Drama War Gulf War,https://image.tmdb.org/t/p/w300/vDJurMJkrx049AiXa3DJx5Zx7a4.jpg
648,Mission: Impossible (1996),"Action,Adventure,Mystery,Thriller",4,954.0,3.537037037037037,162,based on a TV show,Action Adventure Mystery Thriller based on a TV show,https://image.tmdb.org/t/p/w300/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg
668,Song of the Little Road (Pather Panchali) (1955),Drama,1,5801.0,4.25,2,India,Drama India,https://image.tmdb.org/t/p/w300/frZj5djlU9hFEjMcL21RJZVuG5O.jpg
670,"World of Apu, The (Apur Sansar) (1959)",Drama,1,896.0,4.75,2,India,Drama India,https://image.tmdb.org/t/p/w300/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg
671,Mystery Science Theater 3000: The Movie (1996),"Comedy,Sci-Fi",2,3065.0,3.486111111111111,36,spoof,Comedy Sci-Fi spoof,https://image.tmdb.org/t/p/w300/tlakU3uwNiUgd7aOlb2RoAsGTnY.jpg
673,Space Jam (1996),"Adventure,Animation,Children,Comedy,Fantasy,Sci-Fi",6,2300.0,2.707547169811321,53,Bugs Bunny,Adventure Animation Children Comedy Fantasy Sci-Fi Bugs Bunny,https://image.tmdb.org/t/p/w300/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
707,Mulholland Falls (1996),"Crime,Drama,Thriller",3,10990.0,2.880952380952381,21,bad,Crime Drama Thriller bad,https://image.tmdb.org/t/p/w300/tT5rYDXloX5ZxISr8HdlRC9TBcP.jpg
708,"Truth About Cats & Dogs, The (1996)","Comedy,Romance",2,8866.0,3.3879310344827585,58,Veterinarian,Comedy Romance Veterinarian,https://image.tmdb.org/t/p/w300/iECTzpGdAMrkEeoYvuYsCxdmW2G.jpg
720,Wallace & Gromit: The Best of Aardman Animation (1996),"Adventure,Animation,Comedy",3,503475.0,4.092592592592593,27,Aardman,Adventure Animation Comedy Aardman,https://image.tmdb.org/t/p/w300/tWkYclnnChwoMMBFECsEjd5hb77.jpg
728,Cold Comfort Farm (1995),Comedy,1,32513.0,3.5,10,In Netflix queue,Comedy In Netflix queue,https://image.tmdb.org/t/p/w300/fkPm7MQhn3YqcRDM9qFDKNHiw7D.jpg
733,"Rock, The (1996)","Action,Adventure,Thriller",3,9802.0,3.6404958677685952,363,Alcatraz Michael Bay terrorism,Action Adventure Thriller Alcatraz Michael Bay terrorism,https://image.tmdb.org/t/p/w300/eBcoxveWzzXQrCrwWMGAROcqgpP.jpg
736,Twister (1996),"Action,Adventure,Romance,Thriller",4,664.0,3.321138211382114,123,Disaster,Action Adventure Romance Thriller Disaster,https://image.tmdb.org/t/p/w300/d4ie3f6QTvNw40V770Uzo87SDZn.jpg
745,Wallace & Gromit: A Close Shave (1995),"Animation,Children,Comedy",3,532.0,3.8958333333333335,48,Aardman,Animation Children Comedy Aardman,https://image.tmdb.org/t/p/w300/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg
748,"Arrival, The (1996)","Action,Sci-Fi,Thriller",3,10547.0,3.1136363636363638,22,aliens,Action Sci-Fi Thriller aliens,https://image.tmdb.org/t/p/w300/jgPMhzBAZSTMe5sRkNThiuR7dO0.jpg
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),"Comedy,War",2,935.0,4.268041237113402,970,dark comedy Atomic bomb black comedy satire purity of essence Slim Pickens Quirky,Comedy War dark comedy Atomic bomb black comedy satire purity of essence Slim Pickens Quirky,https://image.tmdb.org/t/p/w300/6x7MzQ6BOMlRzam1StcmPO9v61g.jpg
778,Trainspotting (1996),"Comedy,Crime,Drama",3,627.0,4.03921568627451,408,based on a book dark comedy narrated drug abuse,Comedy Crime Drama based on a book dark comedy narrated drug abuse,https://image.tmdb.org/t/p/w300/y0HmDV0bZDTtXWHqqYYbT9XoshB.jpg
780,Independence Day (a.k.a. ID4) (1996),"Action,Adventure,Sci-Fi,Thriller",4,602.0,3.4455445544554455,202,aliens,Action Adventure Sci-Fi Thriller aliens,https://image.tmdb.org/t/p/w300/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg
800,Lone Star (1996),"Drama,Mystery,Western",3,26748.0,4.157894736842105,19,In Netflix queue,Drama Mystery Western In Netflix queue,https://image.tmdb.org/t/p/w300/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg
805,"Time to Kill, A (1996)","Drama,Thriller",2,1645.0,3.657142857142857,35,John Grisham,Drama Thriller John Grisham,https://image.tmdb.org/t/p/w300/w8UCke112E9jrhjKcwG32kyhTx5.jpg
818,"Very Brady Sequel, A (1996)",Comedy,1,12606.0,3.25,10,based on a TV show,Comedy based on a TV show,https://image.tmdb.org/t/p/w300/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg
830,"First Wives Club, The (1996)",Comedy,1,2925.0,3.0714285714285716,21,adultery,Comedy adultery,https://image.tmdb.org/t/p/w300/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg
832,Ransom (1996),"Crime,Thriller",2,3595.0,3.3378378378378377,148,kidnapping GIVE ME BACK MY SON! It was melodramatic and kind of dumb Mel Gibson,Crime Thriller kidnapping GIVE ME BACK MY SON! It was melodramatic and kind of dumb Mel Gibson,https://image.tmdb.org/t/p/w300/4nmOA5ZOY2VlHzwSlKY03sF2JUz.jpg
836,Chain Reaction (1996),"Action,Adventure,Thriller",3,12123.0,2.8823529411764706,17,seen at the cinema,Action Adventure Thriller seen at the cinema,https://image.tmdb.org/t/p/w300/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg
838,Emma (1996),"Comedy,Drama,Romance",3,3573.0,3.9166666666666665,30,Jane Austen,Comedy Drama Romance Jane Austen,https://image.tmdb.org/t/p/w300/fM5goQ6c3uq3hzNJj3ZAFfTFkX9.jpg
852,Tin Cup (1996),"Comedy,Drama,Romance",3,10478.0,3.1744186046511627,43,golf,Comedy Drama Romance golf,https://image.tmdb.org/t/p/w300/rB7OvMmjcBFoogleORaUqrRgp8g.jpg
858,"Godfather, The (1972)","Crime,Drama",2,238.0,4.2890625,192,Mafia,Crime Drama Mafia,https://image.tmdb.org/t/p/w300/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
892,Twelfth Night (1996),"Comedy,Drama,Romance",3,44705.0,3.5384615384615383,13,Shakespeare,Comedy Drama Romance Shakespeare,https://image.tmdb.org/t/p/w300/uMvHIh50LqWJxUK26eYWV10epdq.jpg
898,"Philadelphia Story, The (1940)","Comedy,Drama,Romance",3,981.0,4.310344827586207,29,divorce,Comedy Drama Romance divorce,https://image.tmdb.org/t/p/w300/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg
899,Singin' in the Rain (1952),"Comedy,Musical,Romance",3,872.0,4.074468085106383,47,movie business,Comedy Musical Romance movie business,https://image.tmdb.org/t/p/w300/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
900,"American in Paris, An (1951)","Musical,Romance",2,2769.0,3.7083333333333335,12,France,Musical Romance France,https://image.tmdb.org/t/p/w300/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg
902,Breakfast at Tiffany's (1961),"Drama,Romance",2,164.0,3.8472222222222223,36,Capote,Drama Romance Capote,https://image.tmdb.org/t/p/w300/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg
903,Vertigo (1958),"Drama,Mystery,Romance,Thriller",4,426.0,4.025,300,falling Alfred Hitchcock Atmospheric imdb top 250 James Stewart,Drama Mystery Romance Thriller falling Alfred Hitchcock Atmospheric imdb top 250 James Stewart,https://image.tmdb.org/t/p/w300/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
904,Rear Window (1954),"Mystery,Thriller",2,567.0,4.261904761904762,504,voyeurism imdb top 250 James Stewart mystery photographer photography,Mystery Thriller voyeurism imdb top 250 James Stewart mystery photographer photography,https://image.tmdb.org/t/p/w300/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
905,It Happened One Night (1934),"Comedy,Romance",2,3078.0,4.321428571428571,14,Screwball,Comedy Romance Screwball,https://image.tmdb.org/t/p/w300/2PNUGWAflH6UUumas0POMmokHlc.jpg
906,Gaslight (1944),"Drama,Thriller",2,13528.0,4.142857142857143,7,Brooch,Drama Thriller Brooch,https://image.tmdb.org/t/p/w300/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg
907,"Gay Divorcee, The (1934)","Comedy,Musical,Romance",3,28288.0,3.5,2,divorce,Comedy Musical Romance divorce,https://image.tmdb.org/t/p/w300/xD6oUOAa0Q6PppaOnY6dy6sWPLG.jpg
908,North by Northwest (1959),"Action,Adventure,Mystery,Romance,Thriller",5,213.0,4.184210526315789,171,Mount Rushmore Alfred Hitchcock imdb top 250,Action Adventure Mystery Romance Thriller Mount Rushmore Alfred Hitchcock imdb top 250,https://image.tmdb.org/t/p/w300/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg
909,"Apartment, The (1960)","Comedy,Drama,Romance",3,284.0,3.962962962962963,27,adultery,Comedy Drama Romance adultery,https://image.tmdb.org/t/p/w300/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
910,Some Like It Hot (1959),"Comedy,Crime",2,239.0,4.01,50,men in drag,Comedy Crime men in drag,https://image.tmdb.org/t/p/w300/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
911,Charade (1963),"Comedy,Crime,Mystery,Romance,Thriller",5,4808.0,3.8076923076923075,13,heist,Comedy Crime Mystery Romance Thriller heist,https://image.tmdb.org/t/p/w300/qqaPjC5FQidtKY65jbAKZPiOTaS.jpg
912,Casablanca (1942),"Drama,Romance",2,289.0,4.24,100,start of a beautiful friendship,Drama Romance start of a beautiful friendship,https://image.tmdb.org/t/p/w300/lGCEKlJo2CnWydQj7aamY7s1S7Q.jpg
913,"Maltese Falcon, The (1941)","Film-Noir,Mystery",2,963.0,4.170454545454546,44,statue,Film-Noir Mystery statue,https://image.tmdb.org/t/p/w300/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg
